1.6591E+12,radar2,0-0,15,5,555700.1928,4398385.834,5,1,25.4004,10.005483,0.375246,4.5,1.8,0,3,,,0,7,7.92541,2.72799,2.72799,2.07459,,,,,,
1.6591E+12,radar2,0-0,19,5,555681.764,4398382.186,5,1,27.168193,10.701836,0.375246,4.5,1.8,0,3,,,0,7,7.92541,2.72799,2.72799,2.07459,,,,,,
1.6591E+12,radar2,0-0,12,5,555526.7178,4398309.944,5,1,16.385461,6.424691,0.373675,7,2,0,5,,,0,7,7.93397,2.71879,2.71879,2.06603,,,,,,
1.6591E+12,radar2,0-0,17,5,555477.3298,4398291.921,5,1,21.48465,8.212784,0.365123,4.5,1.8,0,3,,,0,7,7.98004,2.66821,2.66821,2.01996,,,,,,
1.6591E+12,radar3,0-0,87,5,556627.899,4398798.56,5,1,25.721292,10.564807,0.389732,4.5,1.8,0,3,,,0,8,7.84516,2.81159,2.81159,2.15484,,,,,,
1.6591E+12,radar3,0-0,86,5,556648.9782,4398803.412,5,1,25.05773,10.338285,0.391303,4.5,1.8,0,3,,,0,8,7.83631,2.82052,2.82052,2.16369,,,,,,
1.6591E+12,radar3,0-0,85,5,556705.8413,4398827.95,5,1,28.257715,11.756765,0.39427,4.5,1.8,0,3,,,0,8,7.81953,2.8373,2.8373,2.18047,,,,,,
1.6591E+12,radar3,0-0,84,5,556735.0178,4398841.056,5,1,27.53373,11.163498,0.385194,4.5,1.8,0,3,,,0,8,7.87056,2.78566,2.78566,2.12944,,,,,,
1.6591E+12,radar3,0-0,81,5,556766.3008,4398850.768,5,1,19.289042,8.303183,0.406487,4.5,1.8,0,3,,,0,8,7.74936,2.90534,2.90534,2.25064,,,,,,
1.6591E+12,radar3,0-0,82,5,556773.9707,4398862.115,5,1,24.078235,10.579632,0.413992,4.5,1.8,0,3,,,0,8,7.70545,2.94628,2.94628,2.29455,,,,,,
1.6591E+12,radar3,0-0,79,5,556812.5947,4398871.163,5,1,19.870993,8.967923,0.42394,10.9,1.8,0,5,,,0,8,7.64629,2.99952,2.99952,2.35371,,,,,,
1.6591E+12,radar3,0-0,83,5,556828.0697,4398884.661,5,1,31.069309,14.303427,0.431445,4.5,1.8,0,3,,,0,8,7.60098,3.0389,3.0389,2.39902,,,,,,
1.6591E+12,radar3,0-0,78,5,556927.2185,4398925.188,5,1,28.211044,12.3603,0.412945,4.5,1.8,0,3,,,0,8,7.71161,2.94061,2.94061,2.28839,,,,,,
1.6591E+12,radar3,0-0,76,5,557024.184,4398973.575,5,1,27.604059,12.249731,0.417657,4.5,1.8,0,3,,,0,8,7.68378,2.96603,2.96603,2.31622,,,,,,
1.6591E+12,radar3,0-0,74,5,557068.7731,4398989.089,5,1,26.141593,11.600739,0.417657,4.5,1.8,0,3,,,0,8,7.68378,2.96603,2.96603,2.31622,,,,,,
1.6591E+12,radar4,0-0,224,5,556495.5069,4398740.513,5,1,29.531575,12.834566,0.409978,4.5,1.8,0,3,,,0,9,7.72901,2.92446,2.92446,2.27099,,,,,,
1.6591E+12,radar4,0-0,221,5,556385.0375,4398688.236,5,1,24.107685,10.512352,0.4112,4.5,1.8,0,3,,,0,9,7.72186,2.93112,2.93112,2.27814,,,,,,
1.6591E+12,radar4,0-0,228,5,556349.735,4398672.762,5,1,29.256436,12.714989,0.409978,4.5,1.8,0,3,,,0,9,7.72901,2.92446,2.92446,2.27099,,,,,,
1.6591E+12,radar4,0-0,223,5,556346.4349,4398675.79,5,1,26.625484,11.743237,0.415388,4.5,1.8,0,3,,,0,9,7.69721,2.95382,2.95382,2.30279,,,,,,
1.6591E+12,radar4,0-0,225,5,556252.8472,4398635.704,5,1,26.402096,11.75497,0.418879,4.5,1.8,0,3,,,0,9,7.67652,2.97258,2.97258,2.32348,,,,,,
1.6591E+12,radar4,0-0,229,5,556102.8729,4398563.889,5,1,26.804345,11.833303,0.415737,4.5,1.8,0,3,,,0,9,7.69515,2.9557,2.9557,2.30485,,,,,,
1.6591E+12,upstream,3-11549,9072,5,555527.1071,4398310.158,5,1,16.911657,4.878101,0.316787,4.522025,1.7142,1.4794,3,鍐G3Q558,black,0,12,8.22367,2.36811,2.36811,1.77633,,,,,,
1.6591E+12,upstream,3-11568,9086,5,555474.1132,4398290.176,5,1,21.465906,8.098448,0.337696,6.6524,2.1586,2.1244,5,杈紸CF819,blue,0,12,8.12185,2.50081,2.50081,1.87815,,,,,,
1.6591E+12,upstream,1-10137,9092,5,555107.0122,4398162.303,5,1,21.541957,6.495696,0.287754,4.5,1.8,0,5,杈終82495,red,0,12,8.35566,2.17705,2.17705,1.64434,,,,,,
1.6591E+12,upstream,3-11580,9094,5,555251.102,4398213.737,5,1,32.103461,10.935162,0.323485,4.522025,1.7142,1.4794,3,浜琄V8892,gray,0,12,8.19166,2.41109,2.41109,1.80834,,,,,,
1.6591E+12,upstream,3-11584,9095,5,554962.6089,4398122.906,5,1,25.776186,6.145841,0.236957,4.490053,1.69329,1.4634,3,浜珹FH9031,black,1,12,8.55915,1.82549,1.82549,1.44085,,,,,,
1.6591E+12,upstream,1-10164,9096,5,555013.5591,4398135.014,5,1,26.984629,7.525635,0.267655,4.522025,1.7142,1.4794,4,鍐BYK560,black,1,12,8.44044,2.04043,2.04043,1.55956,,,,,,
1.6591E+12,upstream,1-10179,9097,5,555192.1233,4398192.896,5,1,33.105809,10.737569,0.305692,4.522025,1.7142,1.479,3,杈絇AR025,gray,0,12,8.27542,2.29601,2.29601,1.72458,,,,,,
1.6591E+12,upstream,3-11587,9098,5,555083.0147,4398159.624,5,1,31.068483,9.314377,0.287408,4.522025,1.7142,1.4794,3,浜琍3ZU21,red,1,12,8.35717,2.17472,2.17472,1.64283,,,,,,
1.6591E+12,upstream,3-11581,9099,5,555231.7417,4398209.024,5,1,28.688224,9.454406,0.310207,4.522025,1.7142,1.4794,3,浜現JW033,brown,0,12,8.25455,2.32549,2.32549,1.74545,,,,,,
1.6591E+12,upstream,4-9100,9100,5,555310.4071,4398234.693,5,1,32.906169,12.07452,0.344268,4.5,1.8,0,3,,,0,12,8.08871,2.54163,2.54163,1.91129,,,,,,
1.6591E+12,fusion,4-9046,13663,5,557164.187,4399026.888,5,1,22.259611,10.094852,0.414645,7.24578,2.188523,2.3227,5,,,1,15,7,0,0,7,tracker,13663,,,,
1.6591E+12,fusion,1-10093,13668,5,556813.7807,4398871.555,5,1,19.870993,8.967923,0.422313,4.235149,1.689581,1.4074,3,,,0,15,4.17298,0.881546,0.881546,2.60159,radar3,79,tracker,13668,,
1.6591E+12,fusion,3-11527,13674,5,557069.5985,4398989.851,5,1,26.141593,11.600739,0.41882,4.211549,1.715894,1.470323,5,鍐AL6760,black,0,15,4.1756,0.879207,0.879207,2.59897,radar3,74,tracker,13674,,
1.6591E+12,fusion,1-10128,13676,5,556958.032,4398940.34,5,1,28.238413,12.336701,0.414218,4.522025,1.7142,1.4794,3,榛慉B81Q1,blue,1,15,9.31122,1.32E-05,1.32E-05,9.3112,tracker,13676,,,,
1.6591E+12,fusion,3-11534,13678,5,556773.9211,4398862.004,5,1,24.078235,10.579632,0.413246,4.209996,1.636093,1.3914,3,,,0,15,4.1883,0.868317,0.868317,2.58685,radar3,82,tracker,13678,,
1.6591E+12,fusion,4-9077,13681,5,557119.8442,4399013.259,5,1,33.478917,14.197198,0.400686,4.226278,1.728817,1.4314,3,,,1,15,5.90898,0.682881,0.682881,4.58299,tracker,13681,,,,
1.6591E+12,fusion,2-9145,13682,5,556864.5342,4398899.074,5,1,28.010857,12.365214,0.41596,4.368622,1.740766,1.456289,3,,,1,15,9.31141,3.80E-11,3.80E-11,9.31141,tracker,13682,,,,
